Pocket Name   ,             x             ,             y             ,             z             ,             Rx            ,             Ry            ,             Rz            ,             Distance      ,             Alfa
205.3         ,              320.304613646597           ,             -1092.43685025347           ,              384.990454545455           ,              0.4378       ,             -0.272163636363636          ,              106.455309038566           ,              1138.42580668              ,              73.6587753857621 
205.4         ,              313.969980691441           ,             -1070.84700080105           ,              384.990454545455           ,              0.4378       ,             -0.272163636363636          ,              106.456567200796           ,              1115.92582544718           ,              73.6589944885057 
205.5         ,              261.690194423162           ,             -1154.64214073614           ,              384.990454545455           ,              0.4378       ,             -0.272163636363636          ,              102.881141011966           ,              1183.92577090837           ,              77.2301276361645 
205.6         ,              256.044824521336           ,             -1129.77491571836           ,              384.990454545455           ,              0.4378       ,             -0.272163636363636          ,              102.882237603846           ,              1158.42579061008           ,              77.230581871565 
205.7         ,              249.071133591711           ,             -1099.05657979055           ,              384.990454545455           ,              0.4378       ,             -0.272163636363636          ,              102.883660788658           ,              1126.92581617849           ,              77.2311713121583 
206.1         ,              187.8394120541             ,             -1158.60990655826           ,              384.982818181818           ,              0.4378       ,             -0.272954545454545          ,              99.3258637326596           ,              1173.73785842315           ,              80.7910755125114 
206.2         ,              185.197281748773           ,             -1142.32283614813           ,              384.982818181818           ,              0.4378       ,             -0.272954545454545          ,              99.3268712810942           ,              1157.23787319317           ,              80.7911533224371 
206.3         ,              182.154829311361           ,             -1123.56802822769           ,              384.982818181818           ,              0.4378       ,             -0.272954545454545          ,              99.3280677019493           ,              1138.23789073151           ,              80.7912456878127 
206.4         ,              178.551926036982           ,             -1101.35838789744           ,              384.982818181818           ,              0.4378       ,             -0.272954545454545          ,              99.3295372565005           ,              1115.73791227311           ,              80.791359094393 
206.5         ,              116.270052304497           ,             -1178.01382491177           ,              384.982818181818           ,              0.4378       ,             -0.272954545454545          ,              95.7531194971554           ,              1183.73784967202           ,              84.3631766808785 
206.6         ,              113.758299860848           ,             -1152.63785206389           ,              384.982818181818           ,              0.4378       ,             -0.272954545454545          ,              95.7544296689269           ,              1158.23787228603           ,              84.3635282750273 
206.7         ,              110.655548469931           ,             -1121.29106327117           ,              384.982818181818           ,              0.4378       ,             -0.272954545454545          ,              95.7561300675897           ,              1126.73790163417           ,              84.3639844925086 
207.1         ,              42.4938807014188           ,             -1172.76888835568           ,              384.975181818182           ,              0.4378       ,             -0.273745454545454          ,              92.035919838396            ,              1173.53849335763           ,              87.9248819405343 
207.2         ,              41.8959693850425           ,             -1156.27974150928           ,              384.975181818182           ,              0.4378       ,             -0.273745454545454          ,              92.0347566701103           ,              1157.03850967696           ,              87.9249040494857 
207.3         ,              41.2074661751695           ,             -1137.29223964              ,              384.975181818182           ,              0.4378       ,             -0.273745454545454          ,              92.0333755185051           ,              1138.03852905512           ,              87.924930266722 
207.4         ,              40.3921344836098           ,             -1114.80704087359           ,              384.975181818182           ,              0.4378       ,             -0.273745454545454          ,              92.0316791507919           ,              1115.53855285664           ,              87.9249624157055 
207.5         ,             -30.9275270081842           ,             -1183.13432476833           ,              384.975181818182           ,              0.4378       ,             -0.273745454545454          ,              88.464068970373            ,              1183.53848368858           ,              91.4974088755247 
207.6         ,             -30.2667320700159           ,             -1157.64291234528           ,              384.975181818182           ,              0.4378       ,             -0.273745454545454          ,              88.462046972971            ,              1158.03850867468           ,              91.497683827356 
207.7         ,             -29.4504540563567           ,             -1126.15352210216           ,              384.975181818182           ,              0.4378       ,             -0.273745454545454          ,              88.4594229305768           ,              1126.53854110155           ,              91.4980405595834 
208.1         ,             -103.484595995613           ,             -1168.75832842634           ,              384.967545454545           ,              0.4378       ,             -0.274536363636363          ,              84.8982205709182           ,              1173.33076831484           ,              95.0599268388586 
208.2         ,             -102.029021326343           ,             -1152.3226742676            ,              384.967545454545           ,              0.4378       ,             -0.274536363636363          ,              84.8970574026284           ,              1156.83078573491           ,              95.0599108834078 
208.3         ,             -100.352904238324           ,             -1133.39677017797           ,              384.967545454545           ,              0.4378       ,             -0.274536363636363          ,              84.895676251022            ,              1137.83080642024           ,              95.059891893892 
208.4         ,             -98.3680275775213           ,             -1110.98451635271           ,              384.967545454545           ,              0.4378       ,             -0.274536363636363          ,              84.8939798833098           ,              1115.33083182747           ,              95.0598685055116 
208.5         ,             -177.620938918585           ,             -1169.92413637446           ,              384.967545454545           ,              0.4378       ,             -0.274536363636363          ,              81.3259572223528           ,              1183.33075799366           ,              98.6328888043768 
208.6         ,             -173.797838637067           ,             -1144.71238186852           ,              384.967545454545           ,              0.4378       ,             -0.274536363636363          ,              81.3239261536705           ,              1157.83078466502           ,              98.6331145510784 
208.7         ,             -169.075183193708           ,             -1113.56845181896           ,              384.967545454545           ,              0.4378       ,             -0.274536363636363          ,              81.3212903393353           ,              1126.33081927933           ,              98.6334074035027 
209.1         ,             -247.833468272582           ,             -1146.64038724502           ,              384.959909090909           ,              0.4378       ,             -0.275327272727273          ,              77.7605213034346           ,              1173.11789929974           ,              102.196251967849 
209.2         ,             -244.346968013186           ,             -1130.51296580398           ,              384.959909090909           ,              0.4378       ,             -0.275327272727273          ,              77.7593581351487           ,              1156.61791730378           ,              102.196216192319 
209.3         ,             -240.33220928241            ,             -1111.94199650613           ,              384.959909090909           ,              0.4378       ,             -0.275327272727273          ,              77.7579769835406           ,              1137.61793868267           ,              102.196173659548 
209.4         ,             -235.577888492035           ,             -1089.95006041099           ,              384.959909090909           ,              0.4378       ,             -0.275327272727273          ,              77.7562806158258           ,              1115.11796494196           ,              102.196121341642 
209.5         ,             -321.536376333536           ,             -1138.58785216458           ,              384.959909090909           ,              0.4378       ,             -0.275327272727273          ,              74.1878207512947           ,              1183.1178886326            ,              105.769662877182 
209.6         ,             -314.610225962876           ,             -1114.04651860783           ,              384.959909090909           ,              0.4378       ,             -0.275327272727273          ,              74.1857800668789           ,              1157.61791619802           ,              105.769867896777 
209.7         ,             -306.054390806104           ,             -1083.73075605711           ,              384.959909090909           ,              0.4378       ,             -0.275327272727273          ,              74.1831317740091           ,              1126.11795197298           ,              105.770133826855 
210.1         ,             -388.315443931669           ,             -1106.7578752297            ,              384.952272727273           ,              0.4378       ,             -0.276118181818182          ,              70.6228220359511           ,              1172.90318371927           ,              109.333879312544 
210.2         ,             -382.852056201778           ,             -1091.18864917548           ,              384.952272727273           ,              0.4378       ,             -0.276118181818182          ,              70.6216588676664           ,              1156.40320175419           ,              109.333842288179 
210.3         ,             -376.560881560464           ,             -1073.26045047583           ,              384.952272727273           ,              0.4378       ,             -0.276118181818182          ,              70.6202777160596           ,              1137.40322316986           ,              109.33379826434 
210.4         ,             -369.110805034766           ,             -1052.02969031079           ,              384.952272727273           ,              0.4378       ,             -0.276118181818182          ,              70.6185813483469           ,              1114.90324947452           ,              109.333744102885 
210.5         ,             -460.443066564871           ,             -1089.61098527225           ,              384.952272727273           ,              0.4378       ,             -0.276118181818182          ,              67.0496535198366           ,              1182.90317303388           ,              112.907758922813 
210.6         ,             -450.521216164434           ,             -1066.12044472121           ,              384.952272727273           ,              0.4378       ,             -0.276118181818182          ,              67.0476025421408           ,              1157.40320064653           ,              112.907972326776 
210.7         ,             -438.264810243893           ,             -1037.10272105757           ,              384.952272727273           ,              0.4378       ,             -0.276118181818182          ,              67.0449408914057           ,              1125.90323648311           ,              112.908249115379 
211.1         ,             -522.753164583312           ,             -1049.72893945387           ,              384.944636363636           ,              0.4378       ,             -0.276909090909091          ,              63.4851227684725           ,              1172.68994939362           ,              116.472810699559 
